id,s,e,label,label_index
5BDj0ow5hnA,393.27,401.82999999999987,NO_SPEECH,3
5BDj0ow5hnA,401.82999999999987,409.67000000000013,SPEECH_WITH_MUSIC,1
5BDj0ow5hnA,409.67000000000013,441.0,NO_SPEECH,3
5BDj0ow5hnA,441.0,468.52,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,468.52,472.10999999999984,NO_SPEECH,3
5BDj0ow5hnA,472.10999999999984,478.03,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,478.03,479.8,NO_SPEECH,3
5BDj0ow5hnA,479.8,482.92000000000013,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,482.92000000000013,499.19000000000005,NO_SPEECH,3
5BDj0ow5hnA,499.19000000000005,518.8299999999998,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,518.8299999999998,526.71,NO_SPEECH,3
5BDj0ow5hnA,526.71,600.4300000000002,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,600.4300000000002,601.23,NO_SPEECH,3
5BDj0ow5hnA,601.23,648.1600000000002,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,648.1600000000002,654.47,NO_SPEECH,3
5BDj0ow5hnA,654.47,660.0,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,660.0,661.04,CLEAN_SPEECH,0
5BDj0ow5hnA,661.04,683.71,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,683.71,689.1099999999999,NO_SPEECH,3
5BDj0ow5hnA,689.1099999999999,712.76,CLEAN_SPEECH,0
5BDj0ow5hnA,712.76,715.1600000000002,NO_SPEECH,3
5BDj0ow5hnA,715.1600000000002,720.0,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,720.0,720.31,NO_SPEECH,3
5BDj0ow5hnA,720.31,723.8800000000001,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,723.8800000000001,754.8299999999998,CLEAN_SPEECH,0
5BDj0ow5hnA,754.8299999999998,755.9200000000002,NO_SPEECH,3
5BDj0ow5hnA,755.9200000000002,757.3499999999998,CLEAN_SPEECH,0
5BDj0ow5hnA,757.3499999999998,758.1099999999999,NO_SPEECH,3
5BDj0ow5hnA,758.1099999999999,764.75,CLEAN_SPEECH,0
5BDj0ow5hnA,764.75,766.6700000000002,NO_SPEECH,3
5BDj0ow5hnA,766.6700000000002,770.6800000000002,CLEAN_SPEECH,0
5BDj0ow5hnA,770.6800000000002,771.4000000000002,NO_SPEECH,3
5BDj0ow5hnA,771.4000000000002,780.7,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,780.7,782.19,NO_SPEECH,3
5BDj0ow5hnA,782.19,797.8800000000001,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,797.8800000000001,799.22,NO_SPEECH,3
5BDj0ow5hnA,799.22,800.94,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,800.94,803.8299999999998,NO_SPEECH,3
5BDj0ow5hnA,803.8299999999998,842.6400000000001,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,842.6400000000001,843.8199999999998,NO_SPEECH,3
5BDj0ow5hnA,843.8199999999998,845.0,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,845.0,845.95,NO_SPEECH,3
5BDj0ow5hnA,845.95,848.03,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,848.03,849.04,NO_SPEECH,3
5BDj0ow5hnA,849.04,849.9200000000002,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,849.9200000000002,850.6800000000002,NO_SPEECH,3
5BDj0ow5hnA,850.6800000000002,852.0699999999998,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,852.0699999999998,853.46,NO_SPEECH,3
5BDj0ow5hnA,853.46,896.9200000000002,SPEECH_WITH_NOISE,2
5BDj0ow5hnA,896.9200000000002,898.95,NO_SPEECH,3
5BDj0ow5hnA,898.95,900.0,SPEECH_WITH_NOISE,2
plkJ45_-pMk,0.0,5.2000000000000455,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,5.2000000000000455,8.200000000000045,NO_SPEECH,3
plkJ45_-pMk,8.200000000000045,13.340000000000034,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,13.340000000000034,17.379999999999995,NO_SPEECH,3
plkJ45_-pMk,17.379999999999995,40.07000000000005,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,40.07000000000005,42.730000000000025,NO_SPEECH,3
plkJ45_-pMk,42.730000000000025,47.94000000000007,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,47.94000000000007,51.450000000000045,NO_SPEECH,3
plkJ45_-pMk,51.450000000000045,57.27999999999997,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,57.27999999999997,59.950000000000045,NO_SPEECH,3
plkJ45_-pMk,59.950000000000045,65.0,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,65.0,68.84000000000003,NO_SPEECH,3
plkJ45_-pMk,68.84000000000003,70.10000000000002,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,70.10000000000002,70.89999999999998,NO_SPEECH,3
plkJ45_-pMk,70.89999999999998,74.38,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,74.38,77.34000000000003,NO_SPEECH,3
plkJ45_-pMk,77.34000000000003,82.45000000000005,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,82.45000000000005,86.19000000000004,NO_SPEECH,3
plkJ45_-pMk,86.19000000000004,87.38999999999999,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,87.38999999999999,88.32000000000004,NO_SPEECH,3
plkJ45_-pMk,88.32000000000004,91.64999999999998,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,91.64999999999998,94.63,NO_SPEECH,3
plkJ45_-pMk,94.63,96.02999999999996,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,96.02999999999996,100.52999999999996,NO_SPEECH,3
plkJ45_-pMk,100.52999999999996,103.84000000000003,SPEECH_WITH_NOISE,2
plkJ45_-pMk,103.84000000000003,105.96000000000004,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,105.96000000000004,107.47000000000004,NO_SPEECH,3
plkJ45_-pMk,107.47000000000004,112.21000000000004,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,112.21000000000004,142.33999999999992,NO_SPEECH,3
plkJ45_-pMk,142.33999999999992,144.6500000000001,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,144.6500000000001,144.9200000000001,SPEECH_WITH_NOISE,2
plkJ45_-pMk,144.9200000000001,151.45000000000005,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,151.45000000000005,162.9000000000001,SPEECH_WITH_NOISE,2
plkJ45_-pMk,162.9000000000001,163.55999999999997,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,163.55999999999997,164.76999999999995,NO_SPEECH,3
plkJ45_-pMk,164.76999999999995,168.53999999999996,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,168.53999999999996,215.95000000000005,NO_SPEECH,3
plkJ45_-pMk,215.95000000000005,218.08999999999992,CLEAN_SPEECH,0
plkJ45_-pMk,218.08999999999992,219.35999999999993,NO_SPEECH,3
plkJ45_-pMk,219.35999999999993,220.46000000000004,CLEAN_SPEECH,0
plkJ45_-pMk,220.46000000000004,221.69000000000003,NO_SPEECH,3
plkJ45_-pMk,221.69000000000003,222.58999999999992,CLEAN_SPEECH,0
plkJ45_-pMk,222.58999999999992,223.54,NO_SPEECH,3
plkJ45_-pMk,223.54,224.85999999999993,CLEAN_SPEECH,0
plkJ45_-pMk,224.85999999999993,225.85999999999993,NO_SPEECH,3
plkJ45_-pMk,225.85999999999993,226.35999999999993,CLEAN_SPEECH,0
plkJ45_-pMk,226.35999999999993,227.51,NO_SPEECH,3
plkJ45_-pMk,227.51,227.97000000000003,SPEECH_WITH_NOISE,2
plkJ45_-pMk,227.97000000000003,228.82999999999996,NO_SPEECH,3
plkJ45_-pMk,228.82999999999996,229.32999999999996,SPEECH_WITH_NOISE,2
plkJ45_-pMk,229.32999999999996,231.75,NO_SPEECH,3
plkJ45_-pMk,231.75,234.30999999999997,CLEAN_SPEECH,0
plkJ45_-pMk,234.30999999999997,235.47000000000003,NO_SPEECH,3
plkJ45_-pMk,235.47000000000003,235.94000000000003,CLEAN_SPEECH,0
plkJ45_-pMk,235.94000000000003,237.33999999999992,NO_SPEECH,3
plkJ45_-pMk,237.33999999999992,238.04999999999995,CLEAN_SPEECH,0
plkJ45_-pMk,238.04999999999995,238.65000000000006,NO_SPEECH,3
plkJ45_-pMk,238.65000000000006,241.45000000000005,SPEECH_WITH_NOISE,2
plkJ45_-pMk,241.45000000000005,242.53,CLEAN_SPEECH,0
plkJ45_-pMk,242.53,243.93000000000006,NO_SPEECH,3
plkJ45_-pMk,243.93000000000006,256.75,SPEECH_WITH_NOISE,2
plkJ45_-pMk,256.75,257.70000000000005,NO_SPEECH,3
plkJ45_-pMk,257.70000000000005,262.1500000000001,SPEECH_WITH_NOISE,2
plkJ45_-pMk,262.1500000000001,263.52,NO_SPEECH,3
plkJ45_-pMk,263.52,268.02,SPEECH_WITH_NOISE,2
plkJ45_-pMk,268.02,270.0799999999999,NO_SPEECH,3
plkJ45_-pMk,270.0799999999999,270.95000000000005,SPEECH_WITH_NOISE,2
plkJ45_-pMk,270.95000000000005,274.1600000000001,NO_SPEECH,3
plkJ45_-pMk,274.1600000000001,280.1400000000001,SPEECH_WITH_NOISE,2
plkJ45_-pMk,280.1400000000001,281.67000000000013,NO_SPEECH,3
plkJ45_-pMk,281.67000000000013,282.55999999999995,SPEECH_WITH_NOISE,2
plkJ45_-pMk,282.55999999999995,283.32999999999987,NO_SPEECH,3
plkJ45_-pMk,283.32999999999987,284.23,SPEECH_WITH_NOISE,2
plkJ45_-pMk,284.23,285.05999999999995,NO_SPEECH,3
plkJ45_-pMk,285.05999999999995,288.04,SPEECH_WITH_NOISE,2
plkJ45_-pMk,288.04,289.04,NO_SPEECH,3
plkJ45_-pMk,289.04,291.75,SPEECH_WITH_NOISE,2
plkJ45_-pMk,291.75,293.30999999999995,NO_SPEECH,3
plkJ45_-pMk,293.30999999999995,295.42000000000013,SPEECH_WITH_NOISE,2
plkJ45_-pMk,295.42000000000013,299.5499999999999,NO_SPEECH,3
plkJ45_-pMk,299.5499999999999,302.9500000000001,SPEECH_WITH_NOISE,2
plkJ45_-pMk,302.9500000000001,304.9000000000001,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,304.9000000000001,307.5,NO_SPEECH,3
plkJ45_-pMk,307.5,308.1400000000001,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,308.1400000000001,309.2999999999999,NO_SPEECH,3
plkJ45_-pMk,309.2999999999999,309.8599999999999,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,309.8599999999999,314.2000000000001,NO_SPEECH,3
plkJ45_-pMk,314.2000000000001,315.23,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,315.23,318.01,NO_SPEECH,3
plkJ45_-pMk,318.01,320.44000000000005,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,320.44000000000005,321.6099999999999,NO_SPEECH,3
plkJ45_-pMk,321.6099999999999,326.07999999999987,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,326.07999999999987,327.29,NO_SPEECH,3
plkJ45_-pMk,327.29,328.8499999999999,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,328.8499999999999,331.31999999999994,NO_SPEECH,3
plkJ45_-pMk,331.31999999999994,331.79,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,331.79,333.4000000000001,NO_SPEECH,3
plkJ45_-pMk,333.4000000000001,333.93000000000006,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,333.93000000000006,335.16000000000014,NO_SPEECH,3
plkJ45_-pMk,335.16000000000014,340.32999999999987,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,340.32999999999987,341.82999999999987,NO_SPEECH,3
plkJ45_-pMk,341.82999999999987,343.7000000000001,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,343.7000000000001,345.27,NO_SPEECH,3
plkJ45_-pMk,345.27,360.72,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,360.72,361.66000000000014,NO_SPEECH,3
plkJ45_-pMk,361.66000000000014,363.5,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,363.5,364.53,NO_SPEECH,3
plkJ45_-pMk,364.53,368.69000000000005,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,368.69000000000005,369.96,NO_SPEECH,3
plkJ45_-pMk,369.96,372.09999999999985,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,372.09999999999985,379.68000000000006,NO_SPEECH,3
plkJ45_-pMk,379.68000000000006,380.38000000000017,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,380.38000000000017,381.57,NO_SPEECH,3
plkJ45_-pMk,381.57,384.18000000000006,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,384.18000000000006,386.42000000000013,NO_SPEECH,3
plkJ45_-pMk,386.42000000000013,390.22,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,390.22,392.13000000000017,NO_SPEECH,3
plkJ45_-pMk,392.13000000000017,399.43000000000006,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,399.43000000000006,401.08999999999986,NO_SPEECH,3
plkJ45_-pMk,401.08999999999986,401.73,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,401.73,402.93000000000006,NO_SPEECH,3
plkJ45_-pMk,402.93000000000006,405.46,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,405.46,406.59999999999985,NO_SPEECH,3
plkJ45_-pMk,406.59999999999985,407.28,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,407.28,408.51,NO_SPEECH,3
plkJ45_-pMk,408.51,413.97,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,413.97,416.75,NO_SPEECH,3
plkJ45_-pMk,416.75,419.07999999999987,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,419.07999999999987,419.94000000000005,NO_SPEECH,3
plkJ45_-pMk,419.94000000000005,420.90000000000015,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,420.90000000000015,421.22,SPEECH_WITH_NOISE,2
plkJ45_-pMk,421.22,423.69000000000005,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,423.69000000000005,423.96,SPEECH_WITH_NOISE,2
plkJ45_-pMk,423.96,424.77,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,424.77,428.90000000000015,NO_SPEECH,3
plkJ45_-pMk,428.90000000000015,438.25,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,438.25,438.65000000000015,SPEECH_WITH_NOISE,2
plkJ45_-pMk,438.65000000000015,450.06,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,450.06,450.9500000000001,NO_SPEECH,3
plkJ45_-pMk,450.9500000000001,451.4500000000001,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,451.4500000000001,452.26,NO_SPEECH,3
plkJ45_-pMk,452.26,453.76,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,453.76,456.06,NO_SPEECH,3
plkJ45_-pMk,456.06,456.69000000000005,SPEECH_WITH_NOISE,2
plkJ45_-pMk,456.69000000000005,458.40000000000015,NO_SPEECH,3
plkJ45_-pMk,458.40000000000015,460.0,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,460.0,463.19000000000005,NO_SPEECH,3
plkJ45_-pMk,463.19000000000005,464.41000000000014,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,464.41000000000014,465.43000000000006,NO_SPEECH,3
plkJ45_-pMk,465.43000000000006,468.31,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,468.31,469.91000000000014,NO_SPEECH,3
plkJ45_-pMk,469.91000000000014,473.15000000000015,SPEECH_WITH_NOISE,2
plkJ45_-pMk,473.15000000000015,474.42000000000013,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,474.42000000000013,475.47,NO_SPEECH,3
plkJ45_-pMk,475.47,476.15000000000015,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,476.15000000000015,478.81,NO_SPEECH,3
plkJ45_-pMk,478.81,479.94000000000005,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,479.94000000000005,481.5,NO_SPEECH,3
plkJ45_-pMk,481.5,482.5,SPEECH_WITH_NOISE,2
plkJ45_-pMk,482.5,483.3,NO_SPEECH,3
plkJ45_-pMk,483.3,487.0,SPEECH_WITH_NOISE,2
plkJ45_-pMk,487.0,489.54,NO_SPEECH,3
plkJ45_-pMk,489.54,492.64000000000016,SPEECH_WITH_NOISE,2
plkJ45_-pMk,492.64000000000016,494.54,NO_SPEECH,3
plkJ45_-pMk,494.54,500.65000000000015,SPEECH_WITH_NOISE,2
plkJ45_-pMk,500.65000000000015,501.47,NO_SPEECH,3
plkJ45_-pMk,501.47,505.60999999999984,SPEECH_WITH_NOISE,2
plkJ45_-pMk,505.60999999999984,507.07999999999987,NO_SPEECH,3
plkJ45_-pMk,507.07999999999987,509.07999999999987,SPEECH_WITH_NOISE,2
plkJ45_-pMk,509.07999999999987,511.16000000000014,NO_SPEECH,3
plkJ45_-pMk,511.16000000000014,512.26,SPEECH_WITH_NOISE,2
plkJ45_-pMk,512.26,515.1300000000001,NO_SPEECH,3
plkJ45_-pMk,515.1300000000001,516.77,SPEECH_WITH_NOISE,2
plkJ45_-pMk,516.77,517.9300000000002,NO_SPEECH,3
plkJ45_-pMk,517.9300000000002,519.03,SPEECH_WITH_NOISE,2
plkJ45_-pMk,519.03,521.69,NO_SPEECH,3
plkJ45_-pMk,521.69,522.5899999999998,SPEECH_WITH_NOISE,2
plkJ45_-pMk,522.5899999999998,523.9100000000002,NO_SPEECH,3
plkJ45_-pMk,523.9100000000002,529.81,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,529.81,532.1500000000002,NO_SPEECH,3
plkJ45_-pMk,532.1500000000002,537.6800000000002,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,537.6800000000002,541.3,NO_SPEECH,3
plkJ45_-pMk,541.3,542.53,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,542.53,543.4000000000002,NO_SPEECH,3
plkJ45_-pMk,543.4000000000002,546.8,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,546.8,549.73,NO_SPEECH,3
plkJ45_-pMk,549.73,554.78,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,554.78,558.9100000000002,NO_SPEECH,3
plkJ45_-pMk,558.9100000000002,562.8800000000001,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,562.8800000000001,563.6500000000002,NO_SPEECH,3
plkJ45_-pMk,563.6500000000002,570.9300000000002,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,570.9300000000002,571.79,NO_SPEECH,3
plkJ45_-pMk,571.79,577.06,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,577.06,578.0,NO_SPEECH,3
plkJ45_-pMk,578.0,581.5,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,581.5,584.3599999999999,NO_SPEECH,3
plkJ45_-pMk,584.3599999999999,589.54,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,589.54,593.1500000000002,NO_SPEECH,3
plkJ45_-pMk,593.1500000000002,594.4200000000002,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,594.4200000000002,595.28,NO_SPEECH,3
plkJ45_-pMk,595.28,598.71,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,598.71,601.72,NO_SPEECH,3
plkJ45_-pMk,601.72,606.6300000000001,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,606.6300000000001,617.3800000000001,NO_SPEECH,3
plkJ45_-pMk,617.3800000000001,619.5699999999998,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,619.5699999999998,623.98,NO_SPEECH,3
plkJ45_-pMk,623.98,625.81,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,625.81,628.0799999999998,NO_SPEECH,3
plkJ45_-pMk,628.0799999999998,629.06,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,629.06,630.1800000000002,NO_SPEECH,3
plkJ45_-pMk,630.1800000000002,632.6600000000002,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,632.6600000000002,633.6600000000002,NO_SPEECH,3
plkJ45_-pMk,633.6600000000002,634.69,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,634.69,636.8199999999998,NO_SPEECH,3
plkJ45_-pMk,636.8199999999998,640.04,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,640.04,640.96,NO_SPEECH,3
plkJ45_-pMk,640.96,641.4000000000002,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,641.4000000000002,642.0899999999998,NO_SPEECH,3
plkJ45_-pMk,642.0899999999998,652.78,SPEECH_WITH_MUSIC,1
plkJ45_-pMk,652.78,655.21,NO_SPEECH,3
plkJ45_-pMk,655.21,655.71,CLEAN_SPEECH,0
plkJ45_-pMk,655.71,657.05,SPEECH_WITH_NOISE,2
plkJ45_-pMk,657.05,658.1099999999999,NO_SPEECH,3
plkJ45_-pMk,658.1099999999999,666.5,SPEECH_WITH_MUSIC,1
